# ---------------------------------- WARNING ----------------------------------------,,,,
# Some of the data that you have obtained from this U.S. Geological Survey database,,,,
# may not have received Director's approval. Any such data values are qualified,,,,
# as provisional and are subject to revision. Provisional data are released on the,,,,
# condition that neither the USGS nor the United States Government may be held liable,,,,
# for any damages resulting from its use.,,,,
#,,,,
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement,,,,
#,,,,
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output,,,,
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals,,,,
#,,,,
# Contact:   gs-w_support_nwisweb@usgs.gov,,,,
# retrieved: 2018-06-21 10:28:26 EDT       (vaww01),,,,
#,,,,
# Data for the following 1 site(s) are contained in this file,,,,
"#    USGS 08263500 RIO GRANDE NEAR CERRO, NM",,,,
# -----------------------------------------------------------------------------------,,,,
#,,,,
# Data provided for site 08263500,,,,
#            TS   parameter     statistic     Description,,,,
"#         99683       00060     00003     Discharge, cubic feet per second (Mean)",,,,
#,,,,
# Data-value qualification codes included in this output:,,,,
#        ,,,,
#     A  Approved for publication -- Processing and review completed.,,,,
#     P  Provisional data subject to revision.,,,,
#     <  Actual value is known to be less than reported value.,,,,
#     e  Value has been estimated.,,,,
# ,,,,
agency,guage_no,date,discharge,discharge_code
USGS,8263500,7/26/1950,54,A
USGS,8263500,7/27/1950,55,A
USGS,8263500,7/28/1950,56,A
USGS,8263500,7/29/1950,56,A
USGS,8263500,7/30/1950,55,A
USGS,8263500,7/31/1950,54,A
USGS,8263500,8/1/1950,54,A
USGS,8263500,8/2/1950,55,A
USGS,8263500,8/3/1950,52,A
USGS,8263500,8/4/1950,52,A
USGS,8263500,8/5/1950,51,A
USGS,8263500,8/6/1950,52,A
USGS,8263500,8/7/1950,52,A
USGS,8263500,8/8/1950,52,A
USGS,8263500,8/9/1950,52,A
USGS,8263500,8/10/1950,52,A
USGS,8263500,8/11/1950,71,A
USGS,8263500,8/12/1950,72,A
USGS,8263500,8/13/1950,73,A
USGS,8263500,8/14/1950,80,A
USGS,8263500,8/15/1950,80,A
USGS,8263500,8/16/1950,93,A
USGS,8263500,8/17/1950,126,A
USGS,8263500,8/18/1950,123,A
USGS,8263500,8/19/1950,108,A
USGS,8263500,8/20/1950,97,A
USGS,8263500,8/21/1950,89,A
USGS,8263500,8/22/1950,86,A
USGS,8263500,8/23/1950,83,A
USGS,8263500,8/24/1950,77,A
USGS,8263500,8/25/1950,76,A
USGS,8263500,8/26/1950,78,A
USGS,8263500,8/27/1950,76,A
USGS,8263500,8/28/1950,78,A
USGS,8263500,8/29/1950,76,A
USGS,8263500,8/30/1950,75,A
USGS,8263500,8/31/1950,73,A
USGS,8263500,9/1/1950,71,A
USGS,8263500,9/2/1950,70,A
USGS,8263500,9/3/1950,68,A
USGS,8263500,9/4/1950,67,A
USGS,8263500,9/5/1950,68,A
USGS,8263500,9/6/1950,67,A
USGS,8263500,9/7/1950,66,A
USGS,8263500,9/8/1950,67,A
USGS,8263500,9/9/1950,71,A
USGS,8263500,9/10/1950,80,A
USGS,8263500,9/11/1950,79,A
USGS,8263500,9/12/1950,76,A
USGS,8263500,9/13/1950,76,A
USGS,8263500,9/14/1950,75,A
USGS,8263500,9/15/1950,76,A
USGS,8263500,9/16/1950,70,A
USGS,8263500,9/17/1950,73,A
USGS,8263500,9/18/1950,76,A
USGS,8263500,9/19/1950,85,A
USGS,8263500,9/20/1950,98,A
USGS,8263500,9/21/1950,106,A
USGS,8263500,9/22/1950,108,A
USGS,8263500,9/23/1950,103,A
USGS,8263500,9/24/1950,109,A
USGS,8263500,9/25/1950,111,A
USGS,8263500,9/26/1950,118,A
USGS,8263500,9/27/1950,116,A
USGS,8263500,9/28/1950,138,A
USGS,8263500,9/29/1950,130,A
USGS,8263500,9/30/1950,121,A
USGS,8263500,10/1/1950,120,A
USGS,8263500,10/2/1950,116,A
USGS,8263500,10/3/1950,121,A
USGS,8263500,10/4/1950,122,A
USGS,8263500,10/5/1950,116,A
USGS,8263500,10/6/1950,113,A
USGS,8263500,10/7/1950,116,A
USGS,8263500,10/8/1950,123,A
USGS,8263500,10/9/1950,121,A
USGS,8263500,10/10/1950,122,A
USGS,8263500,10/11/1950,109,A
USGS,8263500,10/12/1950,107,A
USGS,8263500,10/13/1950,93,A
USGS,8263500,10/14/1950,103,A
USGS,8263500,10/15/1950,110,A
USGS,8263500,10/16/1950,118,A
USGS,8263500,10/17/1950,122,A
USGS,8263500,10/18/1950,115,A
USGS,8263500,10/19/1950,113,A
USGS,8263500,10/20/1950,112,A
USGS,8263500,10/21/1950,115,A
USGS,8263500,10/22/1950,118,A
USGS,8263500,10/23/1950,134,A
USGS,8263500,10/24/1950,110,A
USGS,8263500,10/25/1950,104,A
USGS,8263500,10/26/1950,104,A
USGS,8263500,10/27/1950,108,A
USGS,8263500,10/28/1950,109,A
USGS,8263500,10/29/1950,102,A
USGS,8263500,10/30/1950,99,A
USGS,8263500,10/31/1950,94,A
USGS,8263500,11/1/1950,92,A
USGS,8263500,11/2/1950,92,A
USGS,8263500,11/3/1950,94,A
USGS,8263500,11/4/1950,98,A
USGS,8263500,11/5/1950,94,A
USGS,8263500,11/6/1950,100,A
USGS,8263500,11/7/1950,102,A
USGS,8263500,11/8/1950,101,A
USGS,8263500,11/9/1950,100,A
USGS,8263500,11/10/1950,98,A
USGS,8263500,11/11/1950,88,A
USGS,8263500,11/12/1950,78,A
USGS,8263500,11/13/1950,107,A
USGS,8263500,11/14/1950,112,A
USGS,8263500,11/15/1950,122,A
USGS,8263500,11/16/1950,138,A
USGS,8263500,11/17/1950,159,A
USGS,8263500,11/18/1950,183,A
USGS,8263500,11/19/1950,206,A
USGS,8263500,11/20/1950,283,A
USGS,8263500,11/21/1950,266,A
USGS,8263500,11/22/1950,274,A
USGS,8263500,11/23/1950,266,A
USGS,8263500,11/24/1950,263,A
USGS,8263500,11/25/1950,231,A
USGS,8263500,11/26/1950,220,A
USGS,8263500,11/27/1950,217,A
USGS,8263500,11/28/1950,222,A
USGS,8263500,11/29/1950,204,A
USGS,8263500,11/30/1950,196,A
USGS,8263500,12/1/1950,200,A
USGS,8263500,12/2/1950,190,A
USGS,8263500,12/3/1950,167,A
USGS,8263500,12/4/1950,145,A
USGS,8263500,12/5/1950,170,A
USGS,8263500,12/6/1950,155,A
USGS,8263500,12/7/1950,174,A
USGS,8263500,12/8/1950,228,A
USGS,8263500,12/9/1950,283,A
USGS,8263500,12/10/1950,292,A
USGS,8263500,12/11/1950,301,A
USGS,8263500,12/12/1950,330,A
USGS,8263500,12/13/1950,360,A
USGS,8263500,12/14/1950,340,A
USGS,8263500,12/15/1950,330,A
USGS,8263500,12/16/1950,330,A
USGS,8263500,12/17/1950,310,A
USGS,8263500,12/18/1950,283,A
USGS,8263500,12/19/1950,261,A
USGS,8263500,12/20/1950,227,A
USGS,8263500,12/21/1950,231,A
USGS,8263500,12/22/1950,254,A
USGS,8263500,12/23/1950,263,A
USGS,8263500,12/24/1950,266,A
USGS,8263500,12/25/1950,266,A
USGS,8263500,12/26/1950,283,A
USGS,8263500,12/27/1950,274,A
USGS,8263500,12/28/1950,266,A
USGS,8263500,12/29/1950,264,A
USGS,8263500,12/30/1950,261,A
USGS,8263500,12/31/1950,244,A
USGS,8263500,1/1/1951,249,A
USGS,8263500,1/2/1951,283,A
USGS,8263500,1/3/1951,263,A
USGS,8263500,1/4/1951,220,A
USGS,8263500,1/5/1951,249,A
USGS,8263500,1/6/1951,274,A
USGS,8263500,1/7/1951,261,A
USGS,8263500,1/8/1951,244,A
USGS,8263500,1/9/1951,236,A
USGS,8263500,1/10/1951,256,A
USGS,8263500,1/11/1951,258,A
USGS,8263500,1/12/1951,241,A
USGS,8263500,1/13/1951,256,A
USGS,8263500,1/14/1951,236,A
USGS,8263500,1/15/1951,231,A
USGS,8263500,1/16/1951,231,A
USGS,8263500,1/17/1951,251,A
USGS,8263500,1/18/1951,244,A
USGS,8263500,1/19/1951,249,A
USGS,8263500,1/20/1951,252,A
USGS,8263500,1/21/1951,258,A
USGS,8263500,1/22/1951,258,A
USGS,8263500,1/23/1951,274,A
USGS,8263500,1/24/1951,274,A
USGS,8263500,1/25/1951,274,A
USGS,8263500,1/26/1951,283,A
USGS,8263500,1/27/1951,283,A
USGS,8263500,1/28/1951,292,A
USGS,8263500,1/29/1951,301,A
USGS,8263500,1/30/1951,292,A
USGS,8263500,1/31/1951,192,A
USGS,8263500,2/1/1951,204,A
USGS,8263500,2/2/1951,259,A
USGS,8263500,2/3/1951,283,A
USGS,8263500,2/4/1951,274,A
USGS,8263500,2/5/1951,263,A
USGS,8263500,2/6/1951,274,A
USGS,8263500,2/7/1951,283,A
USGS,8263500,2/8/1951,310,A
USGS,8263500,2/9/1951,310,A
USGS,8263500,2/10/1951,320,A
USGS,8263500,2/11/1951,340,A
USGS,8263500,2/12/1951,360,A
USGS,8263500,2/13/1951,360,A
USGS,8263500,2/14/1951,214,A
USGS,8263500,2/15/1951,301,A
USGS,8263500,2/16/1951,370,A
USGS,8263500,2/17/1951,350,A
USGS,8263500,2/18/1951,360,A
USGS,8263500,2/19/1951,350,A
USGS,8263500,2/20/1951,340,A
USGS,8263500,2/21/1951,360,A
USGS,8263500,2/22/1951,370,A
USGS,8263500,2/23/1951,400,A
USGS,8263500,2/24/1951,390,A
USGS,8263500,2/25/1951,390,A
USGS,8263500,2/26/1951,370,A
USGS,8263500,2/27/1951,350,A
USGS,8263500,2/28/1951,283,A
USGS,8263500,3/1/1951,283,A
USGS,8263500,3/2/1951,320,A
USGS,8263500,3/3/1951,233,A
USGS,8263500,3/4/1951,200,A
USGS,8263500,3/5/1951,292,A
USGS,8263500,3/6/1951,340,A
USGS,8263500,3/7/1951,400,A
USGS,8263500,3/8/1951,360,A
USGS,8263500,3/9/1951,320,A
USGS,8263500,3/10/1951,301,A
USGS,8263500,3/11/1951,301,A
USGS,8263500,3/12/1951,274,A
USGS,8263500,3/13/1951,233,A
USGS,8263500,3/14/1951,256,A
USGS,8263500,3/15/1951,233,A
USGS,8263500,3/16/1951,214,A
USGS,8263500,3/17/1951,211,A
USGS,8263500,3/18/1951,205,A
USGS,8263500,3/19/1951,176,A
USGS,8263500,3/20/1951,180,A
USGS,8263500,3/21/1951,193,A
USGS,8263500,3/22/1951,174,A
USGS,8263500,3/23/1951,156,A
USGS,8263500,3/24/1951,150,A
USGS,8263500,3/25/1951,146,A
USGS,8263500,3/26/1951,142,A
USGS,8263500,3/27/1951,144,A
USGS,8263500,3/28/1951,144,A
USGS,8263500,3/29/1951,142,A
USGS,8263500,3/30/1951,138,A
USGS,8263500,3/31/1951,144,A
USGS,8263500,4/1/1951,151,A
USGS,8263500,4/2/1951,165,A
USGS,8263500,4/3/1951,172,A
USGS,8263500,4/4/1951,167,A
USGS,8263500,4/5/1951,162,A
USGS,8263500,4/6/1951,169,A
USGS,8263500,4/7/1951,170,A
USGS,8263500,4/8/1951,169,A
USGS,8263500,4/9/1951,174,A
USGS,8263500,4/10/1951,174,A
USGS,8263500,4/11/1951,166,A
USGS,8263500,4/12/1951,130,A
USGS,8263500,4/13/1951,177,A
USGS,8263500,4/14/1951,165,A
USGS,8263500,4/15/1951,169,A
USGS,8263500,4/16/1951,169,A
USGS,8263500,4/17/1951,172,A
USGS,8263500,4/18/1951,156,A
USGS,8263500,4/19/1951,144,A
USGS,8263500,4/20/1951,140,A
USGS,8263500,4/21/1951,144,A
USGS,8263500,4/22/1951,136,A
USGS,8263500,4/23/1951,123,A
USGS,8263500,4/24/1951,114,A
USGS,8263500,4/25/1951,115,A
USGS,8263500,4/26/1951,114,A
USGS,8263500,4/27/1951,110,A
USGS,8263500,4/28/1951,105,A
USGS,8263500,4/29/1951,110,A
USGS,8263500,4/30/1951,105,A
USGS,8263500,5/1/1951,100,A
USGS,8263500,5/2/1951,96,A
USGS,8263500,5/3/1951,91,A
USGS,8263500,5/4/1951,88,A
USGS,8263500,5/5/1951,85,A
USGS,8263500,5/6/1951,81,A
USGS,8263500,5/7/1951,79,A
USGS,8263500,5/8/1951,72,A
USGS,8263500,5/9/1951,70,A
USGS,8263500,5/10/1951,67,A
USGS,8263500,5/11/1951,63,A
USGS,8263500,5/12/1951,72,A
USGS,8263500,5/13/1951,66,A
USGS,8263500,5/14/1951,61,A
USGS,8263500,5/15/1951,58,A
USGS,8263500,5/16/1951,59,A
USGS,8263500,5/17/1951,74,A
USGS,8263500,5/18/1951,79,A
USGS,8263500,5/19/1951,80,A
USGS,8263500,5/20/1951,78,A
USGS,8263500,5/21/1951,73,A
USGS,8263500,5/22/1951,73,A
USGS,8263500,5/23/1951,75,A
USGS,8263500,5/24/1951,97,A
USGS,8263500,5/25/1951,128,A
USGS,8263500,5/26/1951,104,A
USGS,8263500,5/27/1951,101,A
USGS,8263500,5/28/1951,102,A
USGS,8263500,5/29/1951,231,A
USGS,8263500,5/30/1951,266,A
USGS,8263500,5/31/1951,256,A
USGS,8263500,6/1/1951,202,A
USGS,8263500,6/2/1951,149,A
USGS,8263500,6/3/1951,124,A
USGS,8263500,6/4/1951,104,A
USGS,8263500,6/5/1951,92,A
USGS,8263500,6/6/1951,88,A
USGS,8263500,6/7/1951,89,A
USGS,8263500,6/8/1951,79,A
USGS,8263500,6/9/1951,72,A
USGS,8263500,6/10/1951,73,A
USGS,8263500,6/11/1951,72,A
USGS,8263500,6/12/1951,71,A
USGS,8263500,6/13/1951,70,A
USGS,8263500,6/14/1951,72,A
USGS,8263500,6/15/1951,76,A
USGS,8263500,6/16/1951,86,A
USGS,8263500,6/17/1951,86,A
USGS,8263500,6/18/1951,82,A
USGS,8263500,6/19/1951,77,A
USGS,8263500,6/20/1951,72,A
USGS,8263500,6/21/1951,70,A
USGS,8263500,6/22/1951,66,A
USGS,8263500,6/23/1951,66,A
USGS,8263500,6/24/1951,71,A
USGS,8263500,6/25/1951,74,A
USGS,8263500,6/26/1951,75,A
USGS,8263500,6/27/1951,72,A
USGS,8263500,6/28/1951,64,A
USGS,8263500,6/29/1951,62,A
USGS,8263500,6/30/1951,63,A
USGS,8263500,7/1/1951,62,A
USGS,8263500,7/2/1951,58,A
USGS,8263500,7/3/1951,57,A
USGS,8263500,7/4/1951,56,A
USGS,8263500,7/5/1951,55,A
USGS,8263500,7/6/1951,55,A
USGS,8263500,7/7/1951,55,A
USGS,8263500,7/8/1951,54,A
USGS,8263500,7/9/1951,53,A
USGS,8263500,7/10/1951,52,A
USGS,8263500,7/11/1951,50,A
USGS,8263500,7/12/1951,50,A
USGS,8263500,7/13/1951,50,A
USGS,8263500,7/14/1951,50,A
USGS,8263500,7/15/1951,50,A
USGS,8263500,7/16/1951,49,A
USGS,8263500,7/17/1951,48,A
USGS,8263500,7/18/1951,49,A
USGS,8263500,7/19/1951,50,A
USGS,8263500,7/20/1951,50,A
USGS,8263500,7/21/1951,50,A
USGS,8263500,7/22/1951,50,A
USGS,8263500,7/23/1951,50,A
USGS,8263500,7/24/1951,50,A
USGS,8263500,7/25/1951,49,A
USGS,8263500,7/26/1951,49,A
USGS,8263500,7/27/1951,49,A
USGS,8263500,7/28/1951,49,A
USGS,8263500,7/29/1951,49,A
USGS,8263500,7/30/1951,49,A
USGS,8263500,7/31/1951,49,A
USGS,8263500,8/1/1951,49,A
USGS,8263500,8/2/1951,49,A
USGS,8263500,8/3/1951,49,A
USGS,8263500,8/4/1951,52,A
USGS,8263500,8/5/1951,55,A
USGS,8263500,8/6/1951,50,A
USGS,8263500,8/7/1951,49,A
USGS,8263500,8/8/1951,49,A
USGS,8263500,8/9/1951,49,A
USGS,8263500,8/10/1951,49,A
USGS,8263500,8/11/1951,49,A
USGS,8263500,8/12/1951,49,A
USGS,8263500,8/13/1951,49,A
USGS,8263500,8/14/1951,49,A
USGS,8263500,8/15/1951,48,A
USGS,8263500,8/16/1951,49,A
USGS,8263500,8/17/1951,48,A
USGS,8263500,8/18/1951,48,A
USGS,8263500,8/19/1951,48,A
USGS,8263500,8/20/1951,49,A
USGS,8263500,8/21/1951,50,A
USGS,8263500,8/22/1951,50,A
USGS,8263500,8/23/1951,50,A
USGS,8263500,8/24/1951,50,A
USGS,8263500,8/25/1951,63,A
USGS,8263500,8/26/1951,72,A
USGS,8263500,8/27/1951,76,A
USGS,8263500,8/28/1951,72,A
USGS,8263500,8/29/1951,69,A
USGS,8263500,8/30/1951,68,A
USGS,8263500,8/31/1951,68,A
USGS,8263500,9/1/1951,74,A
USGS,8263500,9/2/1951,114,A
USGS,8263500,9/3/1951,103,A
USGS,8263500,9/4/1951,90,A
USGS,8263500,9/5/1951,81,A
USGS,8263500,9/6/1951,75,A
USGS,8263500,9/7/1951,74,A
USGS,8263500,9/8/1951,74,A
USGS,8263500,9/9/1951,75,A
USGS,8263500,9/10/1951,75,A
USGS,8263500,9/11/1951,74,A
USGS,8263500,9/12/1951,70,A
USGS,8263500,9/13/1951,69,A
USGS,8263500,9/14/1951,73,A
USGS,8263500,9/15/1951,71,A
USGS,8263500,9/16/1951,72,A
USGS,8263500,9/17/1951,74,A
USGS,8263500,9/18/1951,75,A
USGS,8263500,9/19/1951,82,A
USGS,8263500,9/20/1951,77,A
USGS,8263500,9/21/1951,71,A
USGS,8263500,9/22/1951,69,A
USGS,8263500,9/23/1951,69,A
USGS,8263500,9/24/1951,66,A
USGS,8263500,9/25/1951,64,A
USGS,8263500,9/26/1951,64,A
USGS,8263500,9/27/1951,64,A
USGS,8263500,9/28/1951,69,A
USGS,8263500,9/29/1951,76,A
USGS,8263500,9/30/1951,77,A
USGS,8263500,10/1/1951,82,A
USGS,8263500,10/2/1951,86,A
USGS,8263500,10/3/1951,87,A
USGS,8263500,10/4/1951,84,A
USGS,8263500,10/5/1951,81,A
USGS,8263500,10/6/1951,80,A
USGS,8263500,10/7/1951,80,A
USGS,8263500,10/8/1951,81,A
USGS,8263500,10/9/1951,83,A
USGS,8263500,10/10/1951,85,A
USGS,8263500,10/11/1951,83,A
USGS,8263500,10/12/1951,84,A
USGS,8263500,10/13/1951,84,A
USGS,8263500,10/14/1951,89,A
USGS,8263500,10/15/1951,89,A
USGS,8263500,10/16/1951,86,A
USGS,8263500,10/17/1951,87,A
USGS,8263500,10/18/1951,92,A
USGS,8263500,10/19/1951,90,A
USGS,8263500,10/20/1951,88,A
USGS,8263500,10/21/1951,86,A
USGS,8263500,10/22/1951,86,A
USGS,8263500,10/23/1951,88,A
USGS,8263500,10/24/1951,91,A
USGS,8263500,10/25/1951,86,A
USGS,8263500,10/26/1951,86,A
USGS,8263500,10/27/1951,94,A
USGS,8263500,10/28/1951,96,A
USGS,8263500,10/29/1951,87,A
USGS,8263500,10/30/1951,82,A
USGS,8263500,10/31/1951,80,A
USGS,8263500,11/1/1951,82,A
USGS,8263500,11/2/1951,80,A
USGS,8263500,11/3/1951,78,A
USGS,8263500,11/4/1951,77,A
USGS,8263500,11/5/1951,95,A
USGS,8263500,11/6/1951,103,A
USGS,8263500,11/7/1951,98,A
USGS,8263500,11/8/1951,95,A
USGS,8263500,11/9/1951,96,A
USGS,8263500,11/10/1951,97,A
USGS,8263500,11/11/1951,98,A
USGS,8263500,11/12/1951,97,A
USGS,8263500,11/13/1951,98,A
USGS,8263500,11/14/1951,98,A
USGS,8263500,11/15/1951,94,A
USGS,8263500,11/16/1951,87,A
USGS,8263500,11/17/1951,81,A
USGS,8263500,11/18/1951,86,A
USGS,8263500,11/19/1951,91,A
USGS,8263500,11/20/1951,93,A
USGS,8263500,11/21/1951,103,A
USGS,8263500,11/22/1951,99,A
USGS,8263500,11/23/1951,126,A
USGS,8263500,11/24/1951,168,A
USGS,8263500,11/25/1951,138,A
USGS,8263500,11/26/1951,113,A
USGS,8263500,11/27/1951,117,A
USGS,8263500,11/28/1951,118,A
USGS,8263500,11/29/1951,117,A
USGS,8263500,11/30/1951,128,A
USGS,8263500,12/1/1951,139,A
USGS,8263500,12/2/1951,153,A
USGS,8263500,12/3/1951,133,A
USGS,8263500,12/4/1951,146,A
USGS,8263500,12/5/1951,139,A
USGS,8263500,12/6/1951,143,A
USGS,8263500,12/7/1951,121,A
USGS,8263500,12/8/1951,179,A
USGS,8263500,12/9/1951,148,A
USGS,8263500,12/10/1951,164,A
USGS,8263500,12/11/1951,162,A
USGS,8263500,12/12/1951,177,A
USGS,8263500,12/13/1951,190,A
USGS,8263500,12/14/1951,204,A
USGS,8263500,12/15/1951,183,A
USGS,8263500,12/16/1951,197,A
USGS,8263500,12/17/1951,190,A
USGS,8263500,12/18/1951,190,A
USGS,8263500,12/19/1951,197,A
USGS,8263500,12/20/1951,197,A
USGS,8263500,12/21/1951,197,A
USGS,8263500,12/22/1951,190,A
USGS,8263500,12/23/1951,190,A
USGS,8263500,12/24/1951,197,A
USGS,8263500,12/25/1951,204,A
USGS,8263500,12/26/1951,212,A
USGS,8263500,12/27/1951,212,A
USGS,8263500,12/28/1951,212,A
USGS,8263500,12/29/1951,220,A
USGS,8263500,12/30/1951,235,A
USGS,8263500,12/31/1951,251,A
USGS,8263500,1/1/1952,259,A
USGS,8263500,1/2/1952,243,A
USGS,8263500,1/3/1952,235,A
USGS,8263500,1/4/1952,235,A
USGS,8263500,1/5/1952,220,A
USGS,8263500,1/6/1952,204,A
USGS,8263500,1/7/1952,212,A
USGS,8263500,1/8/1952,212,A
USGS,8263500,1/9/1952,212,A
USGS,8263500,1/10/1952,212,A
USGS,8263500,1/11/1952,212,A
USGS,8263500,1/12/1952,220,A
USGS,8263500,1/13/1952,243,A
USGS,8263500,1/14/1952,251,A
USGS,8263500,1/15/1952,227,A
USGS,8263500,1/16/1952,235,A
USGS,8263500,1/17/1952,235,A
USGS,8263500,1/18/1952,399,A
USGS,8263500,1/19/1952,484,A
USGS,8263500,1/20/1952,309,A
USGS,8263500,1/21/1952,275,A
USGS,8263500,1/22/1952,227,A
USGS,8263500,1/23/1952,220,A
USGS,8263500,1/24/1952,235,A
USGS,8263500,1/25/1952,235,A
USGS,8263500,1/26/1952,235,A
USGS,8263500,1/27/1952,235,A
USGS,8263500,1/28/1952,243,A
USGS,8263500,1/29/1952,243,A
USGS,8263500,1/30/1952,243,A
USGS,8263500,1/31/1952,243,A
USGS,8263500,2/1/1952,251,A
USGS,8263500,2/2/1952,243,A
USGS,8263500,2/3/1952,243,A
USGS,8263500,2/4/1952,235,A
USGS,8263500,2/5/1952,243,A
USGS,8263500,2/6/1952,235,A
USGS,8263500,2/7/1952,243,A
USGS,8263500,2/8/1952,251,A
USGS,8263500,2/9/1952,259,A
USGS,8263500,2/10/1952,251,A
USGS,8263500,2/11/1952,267,A
USGS,8263500,2/12/1952,251,A
USGS,8263500,2/13/1952,267,A
USGS,8263500,2/14/1952,235,A
USGS,8263500,2/15/1952,251,A
USGS,8263500,2/16/1952,259,A
USGS,8263500,2/17/1952,259,A
USGS,8263500,2/18/1952,275,A
USGS,8263500,2/19/1952,227,A
USGS,8263500,2/20/1952,243,A
USGS,8263500,2/21/1952,259,A
USGS,8263500,2/22/1952,267,A
USGS,8263500,2/23/1952,275,A
USGS,8263500,2/24/1952,275,A
USGS,8263500,2/25/1952,220,A
USGS,8263500,2/26/1952,225,A
USGS,8263500,2/27/1952,309,A
USGS,8263500,2/28/1952,284,A
USGS,8263500,2/29/1952,259,A
USGS,8263500,3/1/1952,292,A
USGS,8263500,3/2/1952,275,A
USGS,8263500,3/3/1952,251,A
USGS,8263500,3/4/1952,267,A
USGS,8263500,3/5/1952,284,A
USGS,8263500,3/6/1952,292,A
USGS,8263500,3/7/1952,309,A
USGS,8263500,3/8/1952,300,A
USGS,8263500,3/9/1952,300,A
USGS,8263500,3/10/1952,318,A
USGS,8263500,3/11/1952,318,A
USGS,8263500,3/12/1952,300,A
USGS,8263500,3/13/1952,309,A
USGS,8263500,3/14/1952,326,A
USGS,8263500,3/15/1952,362,A
USGS,8263500,3/16/1952,362,A
USGS,8263500,3/17/1952,335,A
USGS,8263500,3/18/1952,353,A
USGS,8263500,3/19/1952,353,A
USGS,8263500,3/20/1952,344,A
USGS,8263500,3/21/1952,353,A
USGS,8263500,3/22/1952,292,A
USGS,8263500,3/23/1952,277,A
USGS,8263500,3/24/1952,354,A
USGS,8263500,3/25/1952,344,A
USGS,8263500,3/26/1952,335,A
USGS,8263500,3/27/1952,335,A
USGS,8263500,3/28/1952,335,A
USGS,8263500,3/29/1952,326,A
USGS,8263500,3/30/1952,318,A
USGS,8263500,3/31/1952,309,A
USGS,8263500,4/1/1952,335,A
USGS,8263500,4/2/1952,362,A
USGS,8263500,4/3/1952,380,A
USGS,8263500,4/4/1952,380,A
USGS,8263500,4/5/1952,362,A
USGS,8263500,4/6/1952,371,A
USGS,8263500,4/7/1952,335,A
USGS,8263500,4/8/1952,275,A
USGS,8263500,4/9/1952,292,A
USGS,8263500,4/10/1952,456,A
USGS,8263500,4/11/1952,515,A
USGS,8263500,4/12/1952,495,A
USGS,8263500,4/13/1952,485,A
USGS,8263500,4/14/1952,390,A
USGS,8263500,4/15/1952,326,A
USGS,8263500,4/16/1952,309,A
USGS,8263500,4/17/1952,353,A
USGS,8263500,4/18/1952,428,A
USGS,8263500,4/19/1952,485,A
USGS,8263500,4/20/1952,525,A
USGS,8263500,4/21/1952,732,A
USGS,8263500,4/22/1952,830,A
USGS,8263500,4/23/1952,645,A
USGS,8263500,4/24/1952,585,A
USGS,8263500,4/25/1952,525,A
USGS,8263500,4/26/1952,585,A
USGS,8263500,4/27/1952,830,A
USGS,8263500,4/28/1952,1060,A
USGS,8263500,4/29/1952,1360,A
USGS,8263500,4/30/1952,1280,A
USGS,8263500,5/1/1952,1060,A
USGS,8263500,5/2/1952,985,A
USGS,8263500,5/3/1952,1360,A
USGS,8263500,5/4/1952,1940,A
USGS,8263500,5/5/1952,2490,A
USGS,8263500,5/6/1952,2990,A
USGS,8263500,5/7/1952,3310,A
USGS,8263500,5/8/1952,4070,A
USGS,8263500,5/9/1952,3070,A
USGS,8263500,5/10/1952,2910,A
USGS,8263500,5/11/1952,2910,A
USGS,8263500,5/12/1952,2360,A
USGS,8263500,5/13/1952,2300,A
USGS,8263500,5/14/1952,2490,A
USGS,8263500,5/15/1952,2630,A
USGS,8263500,5/16/1952,2770,A
USGS,8263500,5/17/1952,2910,A
USGS,8263500,5/18/1952,2990,A
USGS,8263500,5/19/1952,2990,A
USGS,8263500,5/20/1952,2700,A
USGS,8263500,5/21/1952,2360,A
USGS,8263500,5/22/1952,2180,A
USGS,8263500,5/23/1952,2120,A
USGS,8263500,5/24/1952,2120,A
USGS,8263500,5/25/1952,1960,A
USGS,8263500,5/26/1952,2060,A
USGS,8263500,5/27/1952,2240,A
USGS,8263500,5/28/1952,2360,A
USGS,8263500,5/29/1952,2490,A
USGS,8263500,5/30/1952,2490,A
USGS,8263500,5/31/1952,2630,A
USGS,8263500,6/1/1952,2630,A
USGS,8263500,6/2/1952,2560,A
USGS,8263500,6/3/1952,2840,A
USGS,8263500,6/4/1952,2770,A
USGS,8263500,6/5/1952,2840,A
USGS,8263500,6/6/1952,2770,A
USGS,8263500,6/7/1952,2700,A
USGS,8263500,6/8/1952,2700,A
USGS,8263500,6/9/1952,2910,A
USGS,8263500,6/10/1952,3150,A
USGS,8263500,6/11/1952,3070,A
USGS,8263500,6/12/1952,2990,A
USGS,8263500,6/13/1952,3150,A
USGS,8263500,6/14/1952,3230,A
USGS,8263500,6/15/1952,3310,A
USGS,8263500,6/16/1952,3390,A
USGS,8263500,6/17/1952,3070,A
USGS,8263500,6/18/1952,2770,A
USGS,8263500,6/19/1952,2490,A
USGS,8263500,6/20/1952,2120,A
USGS,8263500,6/21/1952,1810,A
USGS,8263500,6/22/1952,1760,A
USGS,8263500,6/23/1952,1710,A
